name;WoSline;author;title;journal;year
SANCHEZ_V(2017)10:73;14545;Sanchez, VR; Observational analysis of handball shot in the counterattack phase of the national teams finalists in 2015 Qatar world handball cup;ESPIRAL;2017
WAGNER_H(2017)31:3083;14612;Wagner, H; SPECIFIC PHYSICAL TRAINING IN ELITE MALE TEAM HANDBALL;J STRENGTH COND RES;2017
WITTE_L(2006)65:689;14709;Witte, L; Prevention of severe injuries in handball;ANN RHEUM DIS;2006
HOST_K(2020):593;14746;Host, K; Tracking Handball Players with the DeepSORT Algorithm;*****;2020
VANDENTI_R(2021)21:s21072288;14821;van den Tillaar, R; Can Machine Learning with IMUs Be Used to Detect Different Throws and Estimate Ball Velocity in Team Handball?;SENSORS-BASEL;2021
GEORGIAN_V(2014)117:346;14902;Georgiana, VC; Statistical model of the wing player who participated in the women European handball Championship, Serbia 2012;PROCD SOC BEHV;2014
EKENGREN_J(2020)23:595;14957;Ekengren, J; Composite vignettes of Swedish male and female professional handball players' career paths;SPORT SOC;2020
AGUILAR_O(2012)114:329;15063;Aguilar, OG; MEASURING HOME ADVANTAGE IN SPANISH HANDBALL;PERCEPT MOTOR SKILL;2012
MARTIN-G_I(2022)19:ijerph19010332;15153;Martin-Guzon, I; Injury Prevalence of the Lower Limbs in Handball Players: A Systematic Review;INT J ENV RES PUB HE;2022
AGEBERG_E(2020)26:164;15284;Ageberg, E; Planning injury prevention training for youth handball players: application of the generalisable six-step intervention development process;INJURY PREV;2020
L'HERMET_M(2018)35:159;15390;L'Hermette, M; Pathological knee laxity in elite women team handball players: a pilot study;BIOL SPORT;2018
FERREIRA_A(2018)14:141;15478;Ferreira, ALTD; Development and validation of an individual Technical-tactical assessment system at Handball: The handball tactical performance evaluation (HTPE);E-BALONMANO COM;2018
GARCIA-A_A(2017)6:21;15556;Garcia-Angulo, A; Level of satisfaction and technical-tactical preferences of handball players in formative stages by gender of players;SPORT TK;2017
PIC_M(2018)63:61;15654;Pic, M; Performance and Home Advantage in Handball;J HUM KINET;2018
HATZIMAN_D(2005)48:335;15733;Hatzimanouil, D; Factors related to the incidence and severity of injuries in team handball;J HUM MOVEMENT STUD;2005
MORIGUCH_T(2002)196:281;15826;Moriguchi, T; Circadian changes in urinary bicarbonate, nitric oxide metabolites and pH in female player during handball camp involved in an exercise, rest and sleep cycle;TOHOKU J EXP MED;2002
ION_M(2014)116:2004;15903;Ion, M; Technical Training Methods for Increasing the Junior Handball Teams;PROCD SOC BEHV;2014
ASKER_M(2017)18:s12891-017-1852-2;15966;Asker, M; A prospective cohort study identifying risk factors for shoulder injuries in adolescent elite handball players: the Karolinska Handball Study (KHAST) study protocol;BMC MUSCULOSKEL DIS;2017
BERGUN_M(2009)41:105;16067;Bergun, M; 3D KINEMATIC ANALYSIS OF OVERARM MOVEMENTS FOR DIFFERENT SPORTS;KINESIOLOGY;2009
GREVE_S(2021)9:sports9120168;16149;Greve, S; The Integration of Wheelchair Users in Team Handball;SPORTS;2021
CAMACHO-_A(2018)14:131;16241;Camacho-Cardenosa, A; Effects of integrated mini-handball training on motor skills in schools aged 8-12 years;E-BALONMANO COM;2018
FERNANDE_J(2017)23:361;16312;Fernandez-Romero, JJ; SELECTION OF TALENTS IN HANDBALL: ANTHROPOMETRIC AND PERFORMANCE ANALYSIS;REV BRAS MED ESPORTE;2017
PETERSEN_W(2002)16:122;16397;Petersen, W; Prevention of lower extremity injuries in handball. initial results of the handball injuries prevention programme;SPORTVERLETZ SPORTSC;2002
CHANEV_S(2019):77;16463;Chanev, S; FACTOR STRUCTURE OF THE TECHNICAL-TACTICAL PREPAREDNESS OF THE ELITE FEMELE GREEK HANDBALL PLAYERS;*****;2019
ROSEGUIN_A(2008)14:46;16519;Roseguini, AZ; Determinations and Relationships of the RAST Anaerobic Parameters, Anaerobic Threshold and Lactacidemia Response Obtained at the Beginning, Interval and the End of an Official Handball Match;REV BRAS MED ESPORTE;2008
PUEO_B(2020)12:su12176789;16586;Pueo, B; Optimal Body Composition and Anthropometric Profile of World-Class Beach Handball Players by Playing Positions;SUSTAINABILITY-BASEL;2020
ARSIC_A(2020)77:826;16700;Arsic, A; Effect of long-term strenuous training on the plasma phospholipid fatty acid composition in handball players;VOJNOSANIT PREGL;2020
SORENSEN_A(2020)26:15;16790;Sorensen, A; PREDICTORS OF AGILITY IN YOUTH SOCCER PLAYERS: CONTEXTUALIZING THE INFLUENCE OF BIOLOGICAL MATURITY;KINESIOL SLOVEN;2020
GUTIERRE_M(2006)51:257;16861;Gutierrez Davila, M; Effect of opposition on the handball jump shot;J HUM MOVEMENT STUD;2006
MCCARTHY_L(2016)87:S28;16932;McCarthy, L; Making Sense of Handball;RES Q EXERCISE SPORT;2016
ION_M(2012)46:4146;16969;Ion, M; Study on the optimization of children' s initiation into the practice of the handball game;PROCD SOC BEHV;2012
TSORBATZ_H(2005)49:297;17044;Tsorbatzoudis, H; Sources of, and responses to, stress among Greek team handball referees: Qualitative data;J HUM MOVEMENT STUD;2005
NEDIC_A(2011):127;17125;Nedic, A; MORPHOLOGICAL CHARACTERISTICS OF FEMALE HANDBALL PLAYERS;*****;2011
AL-LAMI_H(2020)15:S958;17167;Al-Lami, HAA; Study the correlation between alleles of MCT1 gene and enduring performance in handball players;J HUM SPORT EXERC;2020
PILAT_C(2012)63:324;17236;Pilat, C; Evaluation of Sports Medical and Scientific Support in German Professional Mens Handball;DEUT Z SPORTMED;2012
MCCARTHY_M(2018)125:312;17315;McCarthy, M; The Handball Alley;QUEENS QUART;2018
MORTIMER_P(2014)14:788;17348;Mortimer, P; Does momentum exist in elite handball?;INT J PERF ANAL SPOR;2014
HASAN_A(2007)24:3;17442;Hasan, AAA; Anthropometric profile of elite male handball players in Asia;BIOL SPORT;2007
GENCOGLU_C(2020)8:893;17506;Gencoglu, C; Standing Handball Throwing Velocity Estimation with a Single Wrist-Mounted Inertial Sensor;ANN APPL SPORT SCI;2020
HERMASSI_S(2019)33:149;17581;Hermassi, S; Comparison of a Combined Strength and Handball-Specific Training vs. Isolated Strength Training in Handball Players Studying Physical Education;SPORTVERLETZ SPORTSC;2019
MARQUES_M(2007)2:414;17675;Marques, MC; Relationship Between Throwing Velocity, Muscle Power, and Bar Velocity During Bench Press in Elite Handball Players;INTJ SPORT PHYSIOL;2007
MUNOZ_A(2020)12:nu12113357;17745;Munoz, A; Use of Sports Supplements in Competitive Handball Players: Sex and Competitive Level Differences;NUTRIENTS;2020
KOC_H(2012)6:2027;17867;Koc, H; The effect of acute exercises on blood hematological parameters in handball players;AFR J MICROBIOL RES;2012
DAZA_G(2017)13:149;17954;Daza, G; Match Statistics as Predictors of Team's Performance in Elite competitive Handball;RICYDE-REV INT CIENC;2017
HENZE_A(2020)34:136;18046;Henze, AS; Monitoring and load management in team handball;SPORTVERLETZ SPORTSC;2020
WALLACE_M(1997)19:7;18142;Wallace, MB; Conditioning for team handball;STRENGTH COND;1997
GRANERO-_A(2012)1:147;18188;Granero-Gallegos, A; Self-determined motivation in amateur handball;REV IBEROAM DIAGN EV;2012
GUSSEK_P(2019)17:46;18313;Gussek, P; Handball-sized exculcerated pectoral Tumor;J DTSCH DERMATOL GES;2019
HOLT_L(1969)40:700;18352;HOLT, LE; COMPARATIVE STUDY OF SELECTED HANDBALL TECHNIQUES;RES QUART;1969
CUNHA_A(2014)20:917;18386;Cunha, AFVP; Knowledge sources perceived by Coaches: a study with handball coaches of Portugal's male first league;MOVIMENTO-PORTO ALEG;2014
PIREVA_A(2019)37:1067;18465;Pireva, A; Anthropometric and Body Composition Differences Among Elite Kosovo Basketball, Handball and Soccer Players;INT J MORPHOL;2019
GRAMMATI_M(2005)48:75;18533;Grammatikopoulou, M; Peak torque and strength curve characteristic of the quadriceps and hamstring muscles in elite female basketball and handball players;J HUM MOVEMENT STUD;2005
BLAIR_J(1938)9:167;18599;Blair, JL; FUNDAMENTAL HANDBALL;RES QUART;1938
SCHACK_T(2017)39:S195;18633;Schack, T; Tactic knowledge in Handball;J SPORT EXERCISE PSY;2017
PLUMMER_H(2017)31:80;18678;Plummer, HA; BIOMECHANICAL COMPARISON OF THREE PERCEIVED EFFORT SET SHOTS IN TEAM HANDBALL PLAYERS;J STRENGTH COND RES;2017
MILANOVI_D(2017):376;18763;Milanovic, D; COMPETITION PERFORMANCE OF ELITE MALE AND FEMALE HANDBALL TEAMS: FEATURES AND DIFFERENCES;*****;2017
AKYUZ_B(2019)27:253;18825;Akyuz, B; Skeletal muscle fatigue does not affect shooting accuracy of handball players;ISOKINET EXERC SCI;2019
BANISTER_E(1964)35:236;18915;BANISTER, EW; THE CALORIC COST OF PLAYING HANDBALL;RES QUART;1964
RISBERG_M(2018)32:2314;18960;Risberg, MA; NORMATIVE QUADRICEPS AND HAMSTRING MUSCLE STRENGTH VALUES FOR FEMALE, HEALTHY, ELITE HANDBALL AND FOOTBALL PLAYERS;J STRENGTH COND RES;2018
ORTEGA-B_M(2018)32:1778;19075;Ortega-Becerra, M; DETERMINANT FACTORS OF PHYSICAL PERFORMANCE AND SPECIFIC THROWING IN HANDBALL PLAYERS OF DIFFERENT AGES;J STRENGTH COND RES;2018
[ANONYMO_(1979)55:20;19172;[Anonymous]; AVENUE P + NEIGHBORHOOD HANDBALL;NEW YORKER;1979
MASHIMO_S(2021)50:7;19203;Mashimo, S; Injury pattern according to player position in Japanese youth handball: A cross-sectional study among 2377 players;PHYS THER SPORT;2021
SKOUFAS_D(2003)44:157;19295;Skoufas, D; The effect of handball training with underweighted balls on the throwing velocity of novice handball players;J HUM MOVEMENT STUD;2003
HEYN_J(2021)13:s13102-021-00320-1;19373;Heyn, J; Incidence of injury and pain in referees in German national handball leagues: a cohort study;BMC SPORTS SCI MED R;2021
GEORGES_A(2019)11:73;19443;Georges, A; Improving Speed to Handball Players;REV ROMANEASCA PENTR;2019
DUMANGAN_M(2009)36:723;19515;Dumangane, M; Departure from independence and stationarity in a handball match;J APPL STAT;2009
LOPEZ-GO_D(2021)53:19;19611;Lopez-Gonzalez, DA; Body Composition And Somatotype In Collegiate Female Handball Athletes;MED SCI SPORT EXER;2021
NIELSEN_A(1988)9:341;19661;NIELSEN, AB; AN EPIDEMIOLOGIC AND TRAUMATOLOGIC STUDY OF INJURIES IN HANDBALL;INT J SPORTS MED;1988
POBAR_M(2019)11041:2522668;19712;Pobar, M; Detection of the Leading Player in Handball Scenes Using Mask R-CNN and STIPS;PROC SPIE;2019
JURISIC_M(2021)38:359;19786;Jurisic, MV; Effects of small-sided games and high-intensity interval training on physical performance in young female handball players;BIOL SPORT;2021
URBAN_T(2015)46:39;19874;Urban, T; Effects of Unstable Conditions on Kinematics and Performance Variables in Young Handball Players;J HUM KINET;2015
MAUCH_F(2020)34:128;19972;Mauch, F; Current Handball Medicine;SPORTVERLETZ SPORTSC;2020
SALVI_S(2010)63:579;20011;Salvi, S; SPORT MEDICINE ... FOR SPORT The handball;MED SPORT;2010
AL-LAMI_H(2020)15:S966;20082;Al-Lami, HAA; The effect of exercises by using VertiMax device in the development of explosive strength and defensive blocking for handball players;J HUM SPORT EXERC;2020
MYKHALIU_Y(2018):180;20141;Mykhaliuk, YL; The state of bioelectric activity of myocardium in handball players;PATHOLOGIA;2018
FERRARI_M(2019)8:63;20217;Ferrari, MR; Match Analysis in Handball: A Systematic Review;MONTENEGRIN J SPORT;2019
CEYLAN_B(2020)24:86;20336;Ceylan, B; Monitoring physiological responses and fluid balance of elite female beach handball players during an international tournament;PHYS EDUC STUD;2020
PETERSEN_W(2005)125:614;20416;Petersen, W; A controlled prospective case control study of a prevention training program in female team handball players: the German experience;ARCH ORTHOP TRAUM SU;2005
SKEJO_S(2019)64:203;20527;Skejo, SD; Shoulder kinematics and kinetics of team handball throwing: A scoping review;HUM MOVEMENT SCI;2019
CETIN_E(2012)46:3187;20623;Cetin, E; Jump shot performance and strength training in young team handball players;PROCD SOC BEHV;2012
RAFNSSON_E(2021)4:837;20687;Rafnsson, ET; Association between training load, intensity, and overuse problems during pre-season in Icelandic male handball;TRANSL SPORTS MED;2021
GRABARA_M(2017)9:76;20783;Grabara, M; Posture of adolescent male handball players compared to non-athletes;BALT J HEALTH PHYS A;2017
OSTERAS_H(2015)55:761;20869;Osteras, H; Effects of a strength-training program for shoulder complaint prevention in female team handball athletes. A pilot study;J SPORT MED PHYS FIT;2015
KILIC_O(2017)17:1328;20946;Kilic, O; Symptoms of common mental disorders and related stressors in Danish professional football and handball;EUR J SPORT SCI;2017
DEVOE_D(1999)70:A26;21033;DeVoe, D; Heart rate responses during handball;RES Q EXERCISE SPORT;1999
SCHELLER_C(2018)32:187;21071;Scheller, CH; Risk screening in handball: Which functional tests are useful?;SPORTVERLETZ SPORTSC;2018
POVOAS_S(2018)2018:4109796;21173;Povoas, SCA; Effects of a Short-Term Recreational Team Handball-Based Programme on Physical Fitness and Cardiovascular and Metabolic Health of 33-55-Year-Old Men: A Pilot Study;BIOMED RES INT;2018
RIBO_J(2008)17:157;21309;Ribo, JV; Psychology applied to handball;REV PSICOL DEPORTE;2008
OHLENDOR_D(2020)12:s13102-020-0156-2;21343;Ohlendorf, D; Influence of typical handball characteristics on upper body posture and postural control in male handball players;BMC SPORTS SCI MED R;2020
MEIER_H(2020)20:618;21436;Meier, HE; German handball TV demand: did it pay for the Handball-Bundesliga to move from free to pay TV?;EUR SPORT MANAG Q;2020
BELCIC_I(2011):427;21572;Belcic, I; EFFECTS OF UNILATERAL HANDBALL TRAINING IN COMPARISON WITH EFFECTS IN SPORTS WITH DOMINANT BILATERAL LOADS IN TRAINING - DIFFERENCES IN MOTOR PERFORMANCE OF DOMINANT AND NONDOMINANT SIDE OF THE BODY;*****;2011
HERMASSI_S(2017)31:231;21628;Hermassi, S; Short-Term Effects of Combined High-Intensity Strength and Sprint Interval Training on Anthropometric Characteristics and Physical Performance of Elite Team Handball Players;SPORTVERLETZ SPORTSC;2017
MA_H(2004)39:289;21720;Ma, HY; Perceived leadership, team cohesion, and satisfaction of professional handball athletes;INT J PSYCHOL;2004
BASTIDA-_A(2018)14:9;21757;Bastida-Castillo, A; Validity and Reliability of an Inertial Device (WIMU PRO (TM)) to Tracking Analysis in Handball;E-BALONMANO COM;2018
YAMAMOTO_H(1984)17:873;21839;YAMAMOTO, H; MECHANICAL EFFICIENCY OF OVERARM THROW IN HANDBALL;J BIOMECH;1984
CORNISH_C(1949)20:215;21875;Cornish, C; A Study of Measurement of Ability in Handball;RES QUART;1949
VARZARU_C(2018)36:240;21914;Varzaru, CG; MIGRATION OF WOMEN ATHLETES TO THE ROMANIAN HANDBALL LEAGUE;EUR PROC SOC BEHAV;2018
GUMUS_H(2020)50:113;21978;Gumus, H; The effects of the goalkeeper substitution rule as a new strategy in handball: Analysis of Men's European Handball Championship 2020;ACTA GYMNICA;2020
FONSECA_F(2019)7:sports7040091;22050;Fonseca, FS; Relative Age Effect is Modulated by Playing Position but is Not Related to Competitive Success in Elite Under-19 Handball Athletes;SPORTS;2019
WEBER_J(2016)87:S109;22165;Weber, J; Position-Specific Conditional Demands in Female Team Handball;RES Q EXERCISE SPORT;2016
SANCHEZ-_M(2021)57:medicina57060565;22207;Sanchez-Lastra, MA; Sport Injuries among Amateur Women and Young Intermediate Level Female Handball Players: A Preliminary Investigation;MEDICINA-LITHUANIA;2021
ANDRENSA_A(1982)10:101;22290;ANDRENSANDBERG, A; INJURIES SUSTAINED IN JUNIOR LEAGUE HANDBALL;SCAND J SOC MED;1982
LEMOS_L(0):1902460;22335;Lemos, L; Sport Specific Skills Differentiates Performance Levels Better Than Anthropometric or Physiological Factors in Beach Handball;RES Q EXERCISE SPORT;0
MOLLER_M(2012)46:531;22432;Moller, M; Injury risk in Danish youth and senior elite handball using a new SMS text messages approach;BRIT J SPORT MED;2012
MENDES_J(2021)19:1;22507;Mendes, JC; COACHES' KNOWLEDGE SOURCES: A CASE STUDY OF BRAZILIAN MEN'S HANDBALL TEAMS;PENSAR MOV;2021
MENDES_J(2020)18:41103;22607;Mendes, JC; COACHES' KNOWLEDGE SOURCES: CASE STUDY OF BRAZILIAN MEN'S HANDBALL TEAMS;PENSAR MOV;2020
TEODORA-_I(2016)26:20162601039;22713;Teodora-Mihaela, I; An investigation into the neuromuscular control at the level of the upper limbs of junior handball girls players;SHS WEB CONF;2016
PRISACAR_I(2014)117:197;22782;Prisacaru, IR; Using the Overtaking Manoeuvre in High Performance Handball;PROCD SOC BEHV;2014
LEAO_I(2017)13:77;22832;Leao, ICS; Application to assess the knowledge level of tactical declarative in handball;E-BALONMANO COM;2017
ANDERSON_A(2017)49:372;22901;Anderson, A; Kinematics of the Handball Power Serve;MED SCI SPORT EXER;2017
NADILO_B(2008)60:543;22951;Nadilo, B; New sports halls for the world handball championship;GRADEV;2008
SANCHEZ-_J(2022):623;22984;Sanchez-Saez, JA; Pilot study on players' and coaches' motor and psychological responses during competition to the proposed mini-beach handball rules;RETOS-NUEV TEND EDUC;2022
FILAIRE_E(1999)70:297;23078;Filaire, E; The relationship between salivary adrenocortical hormones changes and personality in elite female athletes during handball and volleyball competition;RES Q EXERCISE SPORT;1999
HEUZE_J(2007)21:383;23166;Heuze, JP; Should the coaches of elite female handball teams focus on collective efficacy or group cohesion?;SPORT PSYCHOL;2007
ANGULO_E(0):s00500-021-06440-7;23244;Angulo, E; A comparison of different soft-computing techniques for the evaluation of handball goalkeepers;SOFT COMPUT;0
MENDES_J(2018)14:71;23329;Mendes, JC; Structuring of the technical-tactical training process of brazilian women's handball teams;E-BALONMANO COM;2018
ARIAS_A(2021)18:ijerph182111438;23403;Arias, AR; A Systematic Review of Co-Educational Models in School Handball;INT J ENV RES PUB HE;2021
ALP_M(2020)22:161;23530;Alp, M; Acute effects of static and dynamic stretching exercises on isokinetic strength of hip flexion-extension in male handball players;PROG NUTR;2020
HERMASSI_S(2019)33:96;23605;Hermassi, S; Relationships between maximal strength of lower limb, anthropometric characteristics and fundamental explosive performance in handball players;SPORTVERLETZ SPORTSC;2019
TROFIN_P(2018):377;23708;Trofin, PF; Differences in Physical Potential Between Professional Female and Male Handball Players in Romania;*****;2018
YOUNGMI_L(1998)47:517;23783;Youngmi, L; A study of sports injuries and behavior of handball players seeking medical advice after the injury - I: Abut the injury situation Japanese and Korean teams;JPN J PHYS FIT SPORT;1998
